iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate
ETH,Africa,Ethiopia,2020-05-09,210.0,16.0,11.0,5.0,1.0,0.286,1.782,0.136,0.093,0.042,0.008,0.002,2.01,,,,,,,,,2383.0,32689.0,0.277,0.02,1833.0,0.016,0.006,166.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.023809523809523808
ETH,Africa,Ethiopia,2020-05-10,239.0,29.0,14.857,5.0,0.0,0.286,2.028,0.246,0.126,0.042,0.0,0.002,1.92,,,,,,,,,2171.0,34860.0,0.296,0.018,1790.0,0.015,0.0083,120.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.02092050209205021
ETH,Africa,Ethiopia,2020-05-11,250.0,11.0,15.714,5.0,0.0,0.286,2.121,0.093,0.133,0.042,0.0,0.002,1.55,,,,,,,,,1764.0,36624.0,0.311,0.015,1791.0,0.015,0.0088,114.0,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.02
ETH,Africa,Ethiopia,2020-05-12,261.0,11.0,16.571,5.0,0.0,0.143,2.214,0.093,0.141,0.042,0.0,0.001,1.33,,,,,,,,,2424.0,39048.0,0.331,0.021,1988.0,0.017,0.0083,120.0,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.019157088122605363
ETH,Africa,Ethiopia,2020-05-13,263.0,2.0,14.429,5.0,0.0,0.143,2.231,0.017,0.122,0.042,0.0,0.001,1.12,,,,,,,,,2650.0,41698.0,0.354,0.022,2169.0,0.018,0.0067,150.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.019011406844106463
ETH,Africa,Ethiopia,2020-05-14,272.0,9.0,11.571,5.0,0.0,0.143,2.308,0.076,0.098,0.042,0.0,0.001,1.17,,,,,,,,,3580.0,45278.0,0.384,0.03,2405.0,0.02,0.0048,207.8,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01838235294117647
ETH,Africa,Ethiopia,2020-05-15,287.0,15.0,13.286,5.0,0.0,0.143,2.435,0.127,0.113,0.042,0.0,0.001,1.34,,,,,,,,,3707.0,48985.0,0.416,0.031,2668.0,0.023,0.005,200.8,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017421602787456445
ETH,Africa,Ethiopia,2020-05-16,306.0,19.0,13.714,5.0,0.0,0.0,2.596,0.161,0.116,0.042,0.0,0.0,1.43,,,,,,,,,4044.0,53029.0,0.45,0.034,2906.0,0.025,0.0047,211.9,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.016339869281045753
ETH,Africa,Ethiopia,2020-05-17,317.0,11.0,11.143,5.0,0.0,0.0,2.689,0.093,0.095,0.042,0.0,0.0,1.5,,,,,,,,,4225.0,57254.0,0.486,0.036,3199.0,0.027,0.0035,287.1,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.015772870662460567
ETH,Africa,Ethiopia,2020-05-18,352.0,35.0,14.571,5.0,0.0,0.0,2.986,0.297,0.124,0.042,0.0,0.0,1.71,,,,,,,,,1775.0,59029.0,0.501,0.015,3201.0,0.027,0.0046,219.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.014204545454545454
ETH,Africa,Ethiopia,2020-05-19,365.0,13.0,14.857,5.0,0.0,0.0,3.096,0.11,0.126,0.042,0.0,0.0,1.64,,,,,,,,,4271.0,63300.0,0.537,0.036,3465.0,0.029,0.0043,233.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.0136986301369863
ETH,Africa,Ethiopia,2020-05-20,389.0,24.0,18.0,5.0,0.0,0.0,3.3,0.204,0.153,0.042,0.0,0.0,1.66,,,,,,,,,2460.0,65760.0,0.558,0.021,3437.0,0.029,0.0052,190.9,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.012853470437017995
ETH,Africa,Ethiopia,2020-05-21,399.0,10.0,18.143,5.0,0.0,0.0,3.385,0.085,0.154,0.042,0.0,0.0,1.7,,,,,,,,,3747.0,69507.0,0.59,0.032,3461.0,0.029,0.0052,190.8,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.012531328320802004
ETH,Africa,Ethiopia,2020-05-22,433.0,34.0,20.857,5.0,0.0,0.0,3.673,0.288,0.177,0.042,0.0,0.0,2.04,,,,,,,,,3657.0,73164.0,0.621,0.031,3454.0,0.029,0.006,165.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.011547344110854504
ETH,Africa,Ethiopia,2020-05-23,494.0,61.0,26.857,5.0,0.0,0.0,4.191,0.517,0.228,0.042,0.0,0.0,2.33,,,,,,,,,6798.0,79962.0,0.678,0.058,3848.0,0.033,0.007,143.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.010121457489878543
ETH,Africa,Ethiopia,2020-05-24,582.0,88.0,37.857,5.0,0.0,0.0,4.937,0.747,0.321,0.042,0.0,0.0,2.4,,,,,,,,,1048.0,81010.0,0.687,0.009,3394.0,0.029,0.0112,89.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.00859106529209622
ETH,Africa,Ethiopia,2020-05-25,655.0,73.0,43.286,5.0,0.0,0.0,5.557,0.619,0.367,0.042,0.0,0.0,2.18,,,,,,,,,2844.0,83854.0,0.711,0.024,3546.0,0.03,0.0122,81.9,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.007633587786259542
ETH,Africa,Ethiopia,2020-05-26,701.0,46.0,48.0,6.0,1.0,0.143,5.947,0.39,0.407,0.051,0.008,0.001,1.95,,,,,,,,,3410.0,87264.0,0.74,0.029,3423.0,0.029,0.014,71.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.008559201141226819
ETH,Africa,Ethiopia,2020-05-27,731.0,30.0,48.857,6.0,0.0,0.143,6.201,0.255,0.414,0.051,0.0,0.001,1.83,,,,,,,,,4352.0,91616.0,0.777,0.037,3694.0,0.031,0.0132,75.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.008207934336525308
ETH,Africa,Ethiopia,2020-05-28,831.0,100.0,61.714,7.0,1.0,0.286,7.05,0.848,0.524,0.059,0.008,0.002,1.97,,,,,,,,,4950.0,96566.0,0.819,0.042,3866.0,0.033,0.016,62.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.00842358604091456
ETH,Africa,Ethiopia,2020-05-29,968.0,137.0,76.429,8.0,1.0,0.429,8.212,1.162,0.648,0.068,0.008,0.004,1.98,,,,,,,,,5015.0,101581.0,0.862,0.043,4060.0,0.034,0.0188,53.1,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.008264462809917356
ETH,Africa,Ethiopia,2020-05-30,1063.0,95.0,81.286,8.0,0.0,0.429,9.018,0.806,0.69,0.068,0.0,0.004,1.79,,,,,,,,,5034.0,106615.0,0.904,0.043,3808.0,0.032,0.0213,46.8,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.007525870178739417
ETH,Africa,Ethiopia,2020-05-31,1172.0,109.0,84.286,11.0,3.0,0.857,9.943,0.925,0.715,0.093,0.025,0.007,1.69,,,,,,,,,2836.0,109451.0,0.929,0.024,4063.0,0.034,0.0207,48.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.00938566552901024
ETH,Africa,Ethiopia,2020-06-01,1257.0,85.0,86.0,12.0,1.0,1.0,10.664,0.721,0.73,0.102,0.008,0.008,1.59,,,,,,,,,2926.0,112377.0,0.953,0.025,4075.0,0.035,0.0211,47.4,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.00954653937947494
ETH,Africa,Ethiopia,2020-06-02,1344.0,87.0,91.857,14.0,2.0,1.143,11.402,0.738,0.779,0.119,0.017,0.01,1.59,,,,,,,,,3932.0,116309.0,0.987,0.033,4149.0,0.035,0.0221,45.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.010416666666666666
ETH,Africa,Ethiopia,2020-06-03,1486.0,142.0,107.857,17.0,3.0,1.571,12.606,1.205,0.915,0.144,0.025,0.013,1.62,,,,,,,,,4120.0,120429.0,1.022,0.035,4116.0,0.035,0.0262,38.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.011440107671601614
ETH,Africa,Ethiopia,2020-06-04,1636.0,150.0,115.0,18.0,1.0,1.571,13.879,1.273,0.976,0.153,0.008,0.013,1.57,,,,,,,,,5141.0,125570.0,1.065,0.044,4143.0,0.035,0.0278,36.0,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.011002444987775062
ETH,Africa,Ethiopia,2020-06-05,1805.0,169.0,119.571,19.0,1.0,1.571,15.313,1.434,1.014,0.161,0.008,0.013,1.49,,,,,,,,,5798.0,131368.0,1.114,0.049,4255.0,0.036,0.0281,35.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.010526315789473684
ETH,Africa,Ethiopia,2020-06-06,1934.0,129.0,124.429,20.0,1.0,1.714,16.407,1.094,1.056,0.17,0.008,0.015,1.36,,,,,,,,,5500.0,136868.0,1.161,0.047,4322.0,0.037,0.0288,34.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.010341261633919338
ETH,Africa,Ethiopia,2020-06-07,2020.0,86.0,121.143,27.0,7.0,2.286,17.137,0.73,1.028,0.229,0.059,0.019,1.32,,,,,,,,,6092.0,142960.0,1.213,0.052,4787.0,0.041,0.0253,39.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.013366336633663366
ETH,Africa,Ethiopia,2020-06-08,2156.0,136.0,128.429,27.0,0.0,2.143,18.29,1.154,1.09,0.229,0.0,0.018,1.38,,,,,,,,,4775.0,147735.0,1.253,0.041,5051.0,0.043,0.0254,39.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.012523191094619666
ETH,Africa,Ethiopia,2020-06-09,2336.0,180.0,141.714,32.0,5.0,2.571,19.817,1.527,1.202,0.271,0.042,0.022,1.46,,,,,,,,,4599.0,152334.0,1.292,0.039,5146.0,0.044,0.0275,36.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.0136986301369863
ETH,Africa,Ethiopia,2020-06-10,2506.0,170.0,145.714,35.0,3.0,2.571,21.26,1.442,1.236,0.297,0.025,0.022,1.44,,,,,,,,,6187.0,158521.0,1.345,0.052,5442.0,0.046,0.0268,37.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.013966480446927373
ETH,Africa,Ethiopia,2020-06-11,2670.0,164.0,147.714,40.0,5.0,3.143,22.651,1.391,1.253,0.339,0.042,0.027,1.41,,,,,,,,,6630.0,165151.0,1.401,0.056,5654.0,0.048,0.0261,38.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.0149812734082397
ETH,Africa,Ethiopia,2020-06-12,2915.0,245.0,158.571,47.0,7.0,4.0,24.729,2.078,1.345,0.399,0.059,0.034,1.42,,,,,,,,,5709.0,170860.0,1.449,0.048,5642.0,0.048,0.0281,35.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.016123499142367066
ETH,Africa,Ethiopia,2020-06-13,3166.0,251.0,176.0,55.0,8.0,5.0,26.859,2.129,1.493,0.467,0.068,0.042,1.34,,,,,,,,,5644.0,176504.0,1.497,0.048,5662.0,0.048,0.0311,32.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01737207833228048
ETH,Africa,Ethiopia,2020-06-14,3345.0,179.0,189.286,57.0,2.0,4.286,28.377,1.519,1.606,0.484,0.017,0.036,1.25,,,,,,,,,4845.0,181349.0,1.538,0.041,5484.0,0.047,0.0345,29.0,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017040358744394617
ETH,Africa,Ethiopia,2020-06-15,3521.0,176.0,195.0,60.0,3.0,4.714,29.87,1.493,1.654,0.509,0.025,0.04,1.15,,,,,,,,,5636.0,186985.0,1.586,0.048,5607.0,0.048,0.0348,28.8,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017040613462084634
ETH,Africa,Ethiopia,2020-06-16,3630.0,109.0,184.857,61.0,1.0,4.143,30.795,0.925,1.568,0.517,0.008,0.035,1.08,,,,,,,,,5102.0,192087.0,1.63,0.043,5679.0,0.048,0.0326,30.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01680440771349862
ETH,Africa,Ethiopia,2020-06-17,3759.0,129.0,179.0,63.0,2.0,4.0,31.889,1.094,1.519,0.534,0.017,0.034,1.07,,,,,,,,,5274.0,197361.0,1.674,0.045,5549.0,0.047,0.0323,31.0,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01675977653631285
ETH,Africa,Ethiopia,2020-06-18,3954.0,195.0,183.429,65.0,2.0,3.571,33.544,1.654,1.556,0.551,0.017,0.03,1.09,,,,,,,,,4853.0,202214.0,1.715,0.041,5295.0,0.045,0.0346,28.9,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.016439049064238747
ETH,Africa,Ethiopia,2020-06-19,4070.0,116.0,165.0,72.0,7.0,3.571,34.528,0.984,1.4,0.611,0.059,0.03,1.1,,,,,,,,,4809.0,207023.0,1.756,0.041,5166.0,0.044,0.0319,31.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01769041769041769
ETH,Africa,Ethiopia,2020-06-20,4469.0,399.0,186.143,72.0,0.0,2.429,37.913,3.385,1.579,0.611,0.0,0.021,1.2,,,,,,,,,4848.0,211871.0,1.797,0.041,5052.0,0.043,0.0368,27.1,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.016110986797941373
ETH,Africa,Ethiopia,2020-06-21,4532.0,63.0,169.571,74.0,2.0,2.429,38.447,0.534,1.439,0.628,0.017,0.021,1.05,,,,,,,,,4457.0,216328.0,1.835,0.038,4997.0,0.042,0.0339,29.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.016328331862312445
ETH,Africa,Ethiopia,2020-06-22,4663.0,131.0,163.143,75.0,1.0,2.143,39.558,1.111,1.384,0.636,0.008,0.018,1.01,,,,,,,,,3238.0,219566.0,1.863,0.027,4654.0,0.039,0.0351,28.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01608406605189792
ETH,Africa,Ethiopia,2020-06-23,4848.0,185.0,174.0,75.0,0.0,2.0,41.128,1.569,1.476,0.636,0.0,0.017,1.05,,,,,,,,,3775.0,223341.0,1.895,0.032,4465.0,0.038,0.039,25.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01547029702970297
ETH,Africa,Ethiopia,2020-06-24,5034.0,186.0,182.143,78.0,3.0,2.143,42.706,1.578,1.545,0.662,0.025,0.018,1.03,,,,,,,,,4034.0,227375.0,1.929,0.034,4288.0,0.036,0.0425,23.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.015494636471990465
ETH,Africa,Ethiopia,2020-06-25,5175.0,141.0,174.429,81.0,3.0,2.286,43.902,1.196,1.48,0.687,0.025,0.019,0.96,,,,,,,,,4675.0,232050.0,1.969,0.04,4262.0,0.036,0.0409,24.4,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01565217391304348
ETH,Africa,Ethiopia,2020-06-26,5425.0,250.0,193.571,89.0,8.0,2.429,46.023,2.121,1.642,0.755,0.068,0.021,0.93,,,,,,,,,5414.0,237464.0,2.015,0.046,4349.0,0.037,0.0445,22.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01640552995391705
ETH,Africa,Ethiopia,2020-06-27,5570.0,145.0,157.286,94.0,5.0,3.143,47.253,1.23,1.334,0.797,0.042,0.027,0.79,,,,,,,,,5552.0,243016.0,2.062,0.047,4449.0,0.038,0.0354,28.3,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01687612208258528
ETH,Africa,Ethiopia,2020-06-28,5689.0,119.0,165.286,98.0,4.0,3.429,48.262,1.01,1.402,0.831,0.034,0.029,0.71,,,,,,,,,3895.0,246911.0,2.095,0.033,4369.0,0.037,0.0378,26.4,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017226226050272457
ETH,Africa,Ethiopia,2020-06-29,5846.0,157.0,169.0,103.0,5.0,4.0,49.594,1.332,1.434,0.874,0.042,0.034,0.59,,,,,,,,,3693.0,250604.0,2.126,0.031,4434.0,0.038,0.0381,26.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-06-30,5846.0,0.0,142.571,103.0,0.0,4.0,49.594,0.0,1.21,0.874,0.0,0.034,0.39,,,,,,,,,3300.0,253904.0,2.154,0.028,4366.0,0.037,0.0327,30.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-01,5846.0,0.0,116.0,103.0,0.0,3.571,49.594,0.0,0.984,0.874,0.0,0.03,0.25,,,,,,,,,1398.0,255302.0,2.166,0.012,3990.0,0.034,0.0291,34.4,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-02,5846.0,0.0,95.857,103.0,0.0,3.143,49.594,0.0,0.813,0.874,0.0,0.027,0.15,,,,,,,,,1346.0,256648.0,2.177,0.011,3514.0,0.03,0.0273,36.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-03,5846.0,0.0,60.143,103.0,0.0,2.0,49.594,0.0,0.51,0.874,0.0,0.017,0.1,,,,,,,,,1742.0,258390.0,2.192,0.015,2989.0,0.025,0.0201,49.7,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-04,5846.0,0.0,39.429,103.0,0.0,1.286,49.594,0.0,0.334,0.874,0.0,0.011,0.09,,,,,,,,,2192.0,260582.0,2.211,0.019,2509.0,0.021,0.0157,63.6,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-05,5846.0,0.0,22.429,103.0,0.0,0.714,49.594,0.0,0.19,0.874,0.0,0.006,0.16,,,,,,,,,3315.0,263897.0,2.239,0.028,2427.0,0.021,0.0092,108.2,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-06,5846.0,0.0,0.0,103.0,0.0,0.0,49.594,0.0,0.0,0.874,0.0,0.0,0.23,,,,,,,,,2426.0,266323.0,2.259,0.021,2246.0,0.019,0.0,,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-07,5846.0,0.0,0.0,103.0,0.0,0.0,49.594,0.0,0.0,0.874,0.0,0.0,0.36,,,,,,,,,1969.0,268292.0,2.276,0.017,2055.0,0.017,0.0,,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.017618884707492302
ETH,Africa,Ethiopia,2020-07-08,6774.0,928.0,132.571,120.0,17.0,2.429,57.467,7.873,1.125,1.018,0.144,0.021,0.56,,,,,,,,,4162.0,272454.0,2.311,0.035,2450.0,0.021,0.0541,18.5,tests performed,,,,,,,,,,,,,,80.56,117876226.0,104.957,19.8,3.526,2.063,1729.927,26.7,182.634,7.47,0.4,8.5,7.96,0.3,66.6,0.485,,,,,0.01771479185119575
